pri_res,dual_res,Hh_norm,H_norm
5.4321314355380746e-5,1.9618864125488818e-13,6.737665999583277,6.737667140337448
5.4548695799643034e-5,1.938880746511527e-13,6.737667140224871,6.737668277357717
5.4783544712080075e-5,1.8969887345537048e-13,6.737668277244511,6.737669410885319
5.5025188849031725e-5,1.9950007331373464e-13,6.737669410771467,6.7376705410501945
5.52729485989472e-5,1.9354371693841547e-13,6.737670540935673,6.7376716679829025
5.552613903213047e-5,1.9405446073180013e-13,6.737671667867694,6.737672791814596
5.5784071856873824e-5,1.9257300563873021e-13,6.737672791698688,6.73767391267696
5.6046057274404124e-5,1.9764610494161744e-13,6.7376739125603375,6.737675030702177
5.631140573187168e-5,1.9475979420489827e-13,6.737675030584829,6.737676146022872
5.6579429568826373e-5,1.9508735933376867e-13,6.73767614590479,6.7376772587720755
5.684944455764255e-5,2.0070674039305528e-13,6.737677258653253,6.737678369083185
5.7120771337986554e-5,1.9415095632807823e-13,6.737678368963617,6.737679477089888
5.739273674725006e-5,2.0169844389835245e-13,6.737679476969572,6.7376805829261555
5.766467504843543e-5,2.0158076621197708e-13,6.737680582805092,6.737681686726175
5.7935929058725656e-5,1.9422565919989736e-13,6.737681686604366,6.737682788624302
5.820585118362208e-5,2.0261911493724697e-13,6.737682788501754,6.737683888755034
5.847380436000592e-5,1.900841099366917e-13,6.737683888631751,6.73768498725294
5.873916291141681e-5,2.030997653919874e-13,6.737684987128932,6.737686084252635
5.900131332225707e-5,1.9975894326669897e-13,6.737686084127914,6.737687179888726
5.925965493462881e-5,1.9857382841965464e-13,6.737687179763304,6.737688274295766
5.9513600573376726e-5,1.9321294313745137e-13,6.737688274169661,6.7376893676082155
5.9762577103251886e-5,1.920996345272689e-13,6.737689367481444,6.737690459960388
6.0006025924749734e-5,1.9717539559664915e-13,6.73769045983297,6.737691551486414
6.024340341068961e-5,1.956789795736096e-13,6.737691551358372,6.7376926423201935
6.047418129152361e-5,1.8958006285484362e-13,6.737692642191552,6.73769373259535
6.069784699051543e-5,1.94345736673123e-13,6.737693732466135,6.737694822445185
6.091390391535714e-5,1.963087960786102e-13,6.737694822315425,6.737695912002642
6.11218717094292e-5,1.9861861329446795e-13,6.737695911872368,6.737697001400255
6.13212864647553e-5,1.9828773420390365e-13,6.737697001269497,6.737698090770105
6.151170090354968e-5,1.926379892099649e-13,6.7376980906389,6.737699180243789
6.169268452962033e-5,1.9744501516998592e-13,6.73769918011217,6.737700269952357
