pri_res,dual_res,H_norm_0,H_norm_1,time
0.12226039283138078,0.06342529078596168,1.9482701e7,44925.442415703525,6028.180000066757
0.12219647577524075,0.0633842785088308,1.9480641e7,44925.35812268582,6030.796999931335
0.12213139954071843,0.06334895500684387,1.9478354e7,44925.26875340259,6033.25200009346
0.12206438984196953,0.06333130755682591,1.9476558e7,44925.17601095412,6035.59500002861
0.12199681549202818,0.0633207323831552,1.9474811e7,44925.084576561145,6037.805000066757
0.12193020199223331,0.06330626632817986,1.947324e7,44924.99115620112,6040.040999889374
0.1218649982543614,0.0632860531465898,1.9471118e7,44924.89805292483,6042.283999919891
0.12180022641612397,0.06326443987521152,1.9468573e7,44924.8031820329,6044.628000020981
0.12173495399469188,0.06324950588791102,1.9465977e7,44924.706878311765,6046.920000076294
0.12167014479137743,0.06322937999244928,1.9463225e7,44924.61388204387,6049.203000068665
0.12160608561250619,0.06320661261146487,1.9459679e7,44924.521903074274,6051.4240000247955
0.12154172260521603,0.06318264072212526,1.9456923e7,44924.4298867831,6053.65499997139
0.12147568905080582,0.06316464781063076,1.945422e7,44924.33596836524,6055.87700009346
0.12140902531009543,0.06315536485447815,1.945138e7,44924.242194049606,6058.515000104904
0.12134305204517946,0.06314126857746832,1.9449421e7,44924.14774675677,6061.256000041962
0.12127789519362828,0.0631227727859359,1.944679e7,44924.05451657768,6063.716000080109
0.12121250785467418,0.06309690631474622,1.9444869e7,44923.960698520816,6066.150000095367
0.12114808465815642,0.06306607633313181,1.9441905e7,44923.87095872799,6068.584000110626
0.1210847490261517,0.06303608957787712,1.9438967e7,44923.782345028514,6071.032999992371
0.12101880995379377,0.06302280471504343,1.9436375e7,44923.69287897268,6073.479000091553
0.1209518349283309,0.06301551382985843,1.9434184e7,44923.601801026656,6075.789000034332
0.12088614426966408,0.06300074326562242,1.9432244e7,44923.51083033168,6078.109999895096
0.120820727998833,0.06298202454994636,1.9429552e7,44923.420311504764,6080.357000112534
0.12075461732253873,0.06295665657572193,1.9427041e7,44923.331900407626,6083.313999891281
0.12068943576025312,0.06293438973412169,1.9424723e7,44923.2425924995,6085.898000001907
0.12062553936720816,0.06290199474671182,1.942196e7,44923.15044659289,6088.338999986649
0.12056329476131317,0.06286593743116689,1.9419632e7,44923.05892205548,6090.868000030518
0.12050038977540477,0.06283390681516149,1.9416443e7,44922.964997572264,6093.378000020981
0.12043746814215703,0.06280222507793097,1.9414282e7,44922.87440825013,6095.921000003815
0.12037365382065596,0.06277420148031428,1.9411672e7,44922.78716882104,6098.173000097275
0.12031076432705279,0.06273805297227353,1.9409572e7,44922.6990507349,6100.411999940872
0.12024704920143474,0.06270194519421257,1.9408141e7,44922.6127772964,6102.6449999809265
0.12018559533447826,0.06265671470939022,1.9405649e7,44922.523295810395,6104.852999925613
0.12012481191423918,0.06260702784473568,1.9403412e7,44922.43700102268,6107.2699999809265
0.12006271440913122,0.0625649464632099,1.9400851e7,44922.35008141874,6110.039000034332
0.1200001119158512,0.06252965161115132,1.9398681e7,44922.261442787,6112.493999958038
0.11993748796226676,0.062490070850127685,1.9396409e7,44922.172626224245,6114.960999965668
